GEOID20,district
12013000302,3
12005000038,3
12133000012,3
12073004157,3
12073004403,3
12039000021,3
12039000004,3
12133000005,3
12013000402,3
12039000030,3
12065000007,3
12073001311,3
12079000003,3
12005000016,3
12073005203,3
12045000010,3
12073003475,3
12073002252,3
12123000014,3
12073004107,3
12073001313,3
12073005211,3
12073005263,3
12039000014,3
12133000009,3
12073001301,3
12039000042,3
12013000501,3
12123000010,3
12005000042,3
1213300004D,3
12079000008,3
12013000102,3
12073003507,3
12005000040,3
12037000005,3
12045000011,3
12039000027,3
12073003477,3
12039000011,3
12073005224,3
12133000014,3
12063000007,3
12013000101,3
12073009000,3
12133000007,3
12073001201,3
12005000037,3
12073005227,3
12039000034,3
12005000002,3
12073001507,3
12073001303,3
12073002513,3
12133000023,3
12005000015,3
12073004168,3
1213300004C,3
12073003103,3
12005000035,3
12073004154,3
12073003412,3
12073003107,3
12005000032,3
12045000004,3
12065000016,3
12123000007,3
12133000025,3
12073005204,3
12073004457,3
12073005209,3
12059000006,3
12039000008,3
12073003110,3
12133000004,3
12073004184,3
12073005228,3
12073004405,3
12073003467,3
12073001321,3
12073002506,3
12005000010,3
12131000320,3
12039000009,3
12005000009,3
12073002451,3
12005000007,3
12063000005,3
12037000002,3
12073002251,3
12133000003,3
12073002380,3
12013000503,3
12005000027,3
12063000022,3
12005000017,3
12073001319,3
12039000044,3
12005000020,3
12073005107,3
12129000004,3
12065000012,3
12073001257,3
12133000019,3
12005000023,3
12005000018,3
12039000007,3
12073002303,3
12065000006,3
12073004115,3
12129000005,3
12073001353,3
12073005201,3
12073004408,3
12005000044,3
12073001355,3
12073002305,3
12039000012,3
12073001230,3
12073001501,3
12005000013,3
12073002503,3
12073004453,3
12073004161,3
12129000001,3
12063000013,3
12073002511,3
12039000010,3
12073003104,3
12039000018,3
12005000006,3
12013000201,3
12067000001,3
12121000009,3
12039000047,3
12073001315,3
12039000038,3
12073003473,3
12073001251,3
12073005265,3
12065000004,3
12073004105,3
12131000360,3
12073005103,3
12039000032,3
12073005258,3
12073004109,3
12005000031,3
12037000007,3
12063000002,3
12073003468,3
12129000007,3
12073004153,3
12005000036,3
12131000540,3
12073002355,3
12005000012,3
12039000041,3
12039000013,3
12005000025,3
12073001259,3
12073004163,3
12039000025,3
12045000007,3
12073001502,3
12073001258,3
1213300009C,3
12131000350,3
12005000011,3
12005000001,3
12065000014,3
12073005251,3
12059000008,3
12039000045,3
12073001503,3
12073003405,3
12073002363,3
12039000040,3
12073004456,3
12045000002,3
12039000031,3
12077000006,3
12005000024,3
12039000024,3
12073003403,3
12131000440,3
12013000401,3
12073003469,3
12005000008,3
1213300004E,3
12073002358,3
12073001359,3
12039000029,3
12037000006,3
12073003101,3
12039000035,3
12039000005,3
12073004451,3
12073001304,3
1213300005B,3
12073005260,3
12129000002,3
1213300007A,3
12073003409,3
12065000013,3
12005000028,3
12131000520,3
12063000027,3
12073005113,3
12079000001,3
12063000011,3
12037000008,3
12129000009,3
12063000028,3
12073005153,3
12073001351,3
12065000005,3
12077000003,3
12063000003,3
12073002307,3
12039000046,3
12073001231,3
12133000006,3
12133000027,3
12073005214,3
12065000008,3
12073004455,3
12073005110,3
12073003109,3
12073005115,3
12131000530,3
12065000011,3
12037000001,3
12133000020,3
12073004459,3
12073005105,3
12073003401,3
12039000026,3
12073003402,3
12039000016,3
12073003453,3
12073003413,3
12005000041,3
12063000016,3
12073003513,3
12131000430,3
12073005101,3
12073002504,3
12013000502,3
12073003451,3
12123000008,3
12133000024,3
12073002507,3
12065000009,3
12073001205,3
12121000006,3
12063000004,3
12073004167,3
12073002365,3
12045000009,3
12073005223,3
12077000002,3
12005000019,3
12073005219,3
12073004103,3
12079000006,3
12073001203,3
12077000008,3
12073005207,3
12065000010,3
12077000001,3
12005000022,3
12073001302,3
12063000014,3
12073004111,3
12123000006,3
12073004119,3
12073003411,3
12005000014,3
12039000028,3
12073005154,3
12131000330,3
12073001362,3
12005000004,3
12123000012,3
12005000029,3
12073003459,3
12039000022,3
12073005284,3
12077000007,3
12039000001,3
12039000019,3
12073005212,3
12073005225,3
12129000012,3
12073001327,3
12039000020,3
12063000026,3
12065000015,3
12123000009,3
12073004159,3
12079000011,3
12073002401,3
12073004173,3
12005000003,3
12067000002,3
12129000006,3
12073003509,3
12045000001,3
12063000006,3
12039000003,3
12073003457,3
12039000048,3
12063000024,3
12065000002,3
12039000015,3
12133000018,3
12073004401,3
12077000005,3
12039000002,3
1213300009D,3
12079000005,3
12039000039,3
12073002366,3
12005000034,3
12063000030,3
12073005165,3
12129000011,3
12013000202,3
12039000006,3
12013000301,3
12039000036,3
12073004125,3
12073001361,3
12073005252,3
12065000001,3
12045000006,3
12005000026,3
12039000043,3
12065000003,3
12063000025,3
12005000030,3
12077000004,3
12073001314,3
12039000017,3
12079000007,3
12133000013,3
12005000021,3
12073004155,3
12079000004,3
12133000017,3
12129000003,3
12073003414,3
12073003455,3
12073005220,3
12059000001,3
12073001309,3
12079000010,3
12129000008,3
12073001505,3
12079000002,3
12073002253,3
12037000004,3
12073004162,3
12045000003,3
12073005264,3
12073004461,3
12063000031,3
12021000132,4
12021000027,4
12071000025,4
12087000015,4
12021000083,4
12021000081,4
12086000718,4
12021000029,4
12071000061,4
12021000093,4
12021000007,4
12021000133,4
12021000129,4
12086000712,4
12071000017,4
12021000012,4
12087000030,4
12021000003,4
12021000104,4
12087000009,4
12086000715,4
12071000123,4
12071000012,4
12086004351,4
12087000023,4
12086000726,4
12021000002,4
12086004361,4
12021000092,4
12021000106,4
12021000019,4
12021000077,4
12021000111,4
12087000022,4
12086004670,4
12086000716,4
12087000036,4
12021000034,4
12087000011,4
12021000004,4
12087000028,4
12021000108,4
12021000090,4
12021000024,4
12071000218,4
12086000773,4
12021000042,4
12086000713,4
12086000463,4
12087000020,4
12071000098,4
12021000084,4
12021000030,4
12087000034,4
12021000036,4
12087000035,4
12021000047,4
12021000115,4
12021000100,4
12021000037,4
12021000026,4
12086004340,4
12021000035,4
12021000088,4
12086000772,4
12087000027,4
12071000006,4
12086004671,4
12021000039,4
12086004411,4
12021000067,4
12086000797,4
12086000471,4
12086000419,4
12021000031,4
12086000937,4
12021000060,4
12021000076,4
12086000399,4
12071000067,4
12021000082,4
12021000080,4
12021000094,4
12087000004,4
12087000003,4
12086000779,4
12086000701,4
12021000099,4
12021000119,4
12021000022,4
12071000013,4
12071000002,4
12086003691,4
12021000010,4
12086004390,4
12086000732,4
12021000138,4
12021000043,4
12086000420,4
12021000118,4
12021000021,4
12021000020,4
12021000073,4
12021000059,4
12087000021,4
12021000098,4
12021000114,4
12021000087,4
12087000013,4
12086004380,4
12086000939,4
12021000066,4
12071000124,4
12071000009,4
12086004400,4
12086004371,4
12021000018,4
12021000142,4
12021000095,4
12071000125,4
12021000085,4
12021000064,4
12021000058,4
12086000457,4
12021000032,4
12087000005,4
12021000061,4
12087000007,4
12086000376,4
12021000130,4
12071000007,4
12021000044,4
12087000037,4
12086000330,4
12087000024,4
12021000068,4
12086004360,4
12021000008,4
12086000706,4
12086004350,4
12071000106,4
12087000016,4
12071000049,4
12086000469,4
12087000033,4
12086000764,4
12086000414,4
12071000044,4
12086000778,4
12021000017,4
12021000110,4
12086000763,4
12021000054,4
12071000039,4
12086000703,4
12021000028,4
12086000702,4
12086000402,4
12086004401,4
12071000080,4
12086000705,4
12021000016,4
12021000139,4
12086003980,4
12021000009,4
12021000053,4
12086000714,4
12021000074,4
12087000032,4
12086000472,4
12021000086,4
12086000725,4
12021000046,4
12021000096,4
12021000052,4
12086000710,4
12021000141,4
12086000704,4
12071000041,4
12021000069,4
12086000433,4
12087000014,4
12021000051,4
12021000079,4
12021000107,4
12021000013,4
12021000055,4
12021000050,4
12021000070,4
12071000217,4
12071000095,4
12021000072,4
12086000782,4
12021000056,4
12021000014,4
12071000024,4
12021000049,4
12021000105,4
12087000010,4
12086000461,4
12087000031,4
12086000459,4
12021000128,4
12087000018,4
12071000010,4
12021000063,4
12021000140,4
12087000026,4
12087000017,4
12021000091,4
12071000060,4
12086004391,4
12087000008,4
12021000001,4
12021000040,4
12086004130,4
12021000057,4
12087000025,4
12021000033,4
12071000040,4
12021000048,4
12021000113,4
12021000023,4
12021000006,4
12021000045,4
12087000001,4
12086000798,4
12086000697,4
12021000071,4
12021000143,4
12021000125,4
12021000041,4
12021000102,4
12086000415,4
12021000065,4
12086000451,4
12021000005,4
12087000002,4
12071000043,4
12021000097,4
12021000101,4
12021000131,4
12071000214,4
12086007960,4
12021000062,4
12071000122,4
12086004370,4
12021000075,4
12087000029,4
12086000708,4
12086004131,4
12021000103,4
12021000136,4
12021000117,4
12021000025,4
12021000127,4
12086004381,4
12021000135,4
12021000015,4
12021000126,4
12021000078,4
12021000109,4
12021000011,4
12087000019,4
12021000112,4
12021000089,4
12086007311,4
12021000038,4
12021000137,4
12071000121,4
12031000058,5
12031000049,5
12031000092,5
12031000018,5
12031000066,5
12031000070,5
12031000250,5
12031000059,5
12089020100,5
12031000081,5
12089020400,5
12031000051,5
12031000105,5
12031000108,5
12031000028,5
12031000047,5
12031000023,5
12031000011,5
12031000014,5
12089030201,5
12031000071,5
12031000112,5
12031000048,5
12109000012,5
12109000030,5
12089020300,5
12031000111,5
12109000010,5
12031000005,5
12031000219,5
12109000037,5
12031000136,5
12031000012,5
12089020103,5
12031000074,5
12031000114,5
12089010100,5
12031000037,5
12031000280,5
12109000039,5
12031000089,5
12031000057,5
12089010200,5
12031000131,5
12031000101,5
12109000052,5
12089020402,5
12031000046,5
12031000260,5
12109000065,5
12109000077,5
12031000068,5
12031000255,5
12031000098,5
12031000080,5
12109000088,5
12031000087,5
12031000291,5
12109000072,5
12089030300,5
12031000249,5
12031000113,5
12089030102,5
12031000129,5
12089020401,5
12031000137,5
12031000206,5
12031000053,5
12031000257,5
12031000267,5
12031000001,5
12031000266,5
12031000040,5
12031000268,5
12031000036,5
12109000036,5
12109000019,5
12109000041,5
12031000138,5
12031000295,5
12031000293,5
12031000247,5
12031000210,5
12031000045,5
12031000103,5
12031000094,5
12031000263,5
12031000095,5
12031000015,5
12109000016,5
12031000185,5
12031000115,5
12031000034,5
12031000208,5
12109000044,5
12109000018,5
12109000040,5
12109000013,5
12031000096,5
12031000225,5
12031000251,5
12031000106,5
12031000254,5
12109000087,5
12031000044,5
12031000033,5
12031000278,5
12031000209,5
12031000128,5
12031000054,5
12109000059,5
12109000043,5
12031000043,5
12031000084,5
12031000259,5
12109000020,5
12031000091,5
12031000246,5
12031000110,5
12031000281,5
12031000077,5
12031000088,5
12031000052,5
12031000029,5
12031000123,5
12031000073,5
12031000083,5
12031000258,5
12031000290,5
12089030200,5
12031000031,5
12031000026,5
12089010201,5
12109000081,5
12031000006,5
12089020101,5
12031000253,5
12031000050,5
12031000021,5
12031000007,5
12089030101,5
12031000261,5
12031000135,5
12031000027,5
12109000014,5
12089020403,5
12109000015,5
12109000011,5
12031000032,5
12031000013,5
12031000022,5
12089030100,5
12031000107,5
12031000042,5
12031000056,5
12109000084,5
12031000093,5
12089020200,5
12109000091,5
12109000085,5
12031000020,5
12031000218,5
12031000085,5
12031000017,5
12031000252,5
12031000004,5
12031000102,5
12031000104,5
12031000067,5
12031000009,5
12031000117,5
12031000010,5
12031000055,5
12109000054,5
12031000016,5
12109000075,5
12031000217,5
12031000090,5
12031000262,5
12031000076,5
12031000062,5
12109000038,5
12031000100,5
12031000038,5
12109000076,5
12031000294,5
12031000265,5
12031000256,5
12109000001,5
12031000130,5
12109000073,5
12109000042,5
12031000041,5
12109000058,5
12031000002,5
12109000017,5
12031000025,5
12109000080,5
12031000024,5
12031000039,5
12089010101,5
12031000099,5
12031000064,5
12031000109,5
12031000097,5
12089020102,5
12031000207,5
12109000060,5
12031000003,5
12031000264,5
12031000030,5
12031000289,5
12109000068,5
12031000019,5
12109000035,5
12031000063,5
12031000082,5
12109000049,5
12031000248,5
12031000116,5
12089020301,5
12031000086,5
12031000008,5
12031000035,5
12086000623,6
12086000938,6
12086000812,6
12086000729,6
12086000842,6
12086000896,6
12086000919,6
12086000822,6
12086000752,6
12086000760,6
12086000733,6
12086000631,6
12086007870,6
12086000632,6
12086000791,6
12086000968,6
12086000777,6
12086000695,6
12086000844,6
12086000700,6
12086000615,6
12086000834,6
12086000750,6
12086007420,6
12086000893,6
12086000753,6
12086000815,6
12086000811,6
12086000905,6
12086000813,6
12086000785,6
12086000959,6
12086000963,6
12086000915,6
12086000727,6
12086000168,6
12086000720,6
12086000642,6
12086000930,6
12086000845,6
12086000833,6
12086000911,6
12086007431,6
12086000730,6
12086000935,6
12086000892,6
12086000943,6
12086000770,6
12086000783,6
12086000897,6
12086000900,6
12086000955,6
12086000650,6
12086000926,6
12086000737,6
12086008490,6
12086007070,6
12086000805,6
12086008290,6
12086000612,6
12086000944,6
12086000922,6
12086007190,6
12086000717,6
12086000831,6
12086000628,6
12086000751,6
12086000793,6
1208600969A,6
12086000847,6
12086000841,6
12086000840,6
12086000808,6
12086000200,6
12086000167,6
12086008291,6
12086000824,6
12086000646,6
12086008431,6
12086000848,6
12086000961,6
12086000888,6
12086000807,6
12086000765,6
12086000858,6
12086000816,6
12086000907,6
12086000790,6
12086000851,6
12086000951,6
12086007871,6
12086000625,6
12086000953,6
12086008491,6
12086000906,6
12086000923,6
12086000924,6
12086000821,6
12086000758,6
12086000649,6
12086000653,6
12086000673,6
12086000757,6
12086000801,6
12086000809,6
12086007191,6
12086000931,6
1208600845A,6
12086000826,6
12086008390,6
12086000859,6
12086000606,6
12086000723,6
12086000786,6
12086000837,6
12086000950,6
12086000818,6
12086008270,6
12086000745,6
12086000895,6
12086000957,6
12086000947,6
12086000802,6
12086000789,6
12086000942,6
12086000891,6
12086000857,6
12086000933,6
12086000852,6
12086000836,6
12086000966,6
12086000792,6
12086000774,6
12086000711,6
12086000945,6
12086000913,6
12086000630,6
12086008432,6
12086000640,6
12086000967,6
12086000862,6
12086000694,6
12086000747,6
12086000846,6
12086000781,6
12086000830,6
12086000920,6
12086000616,6
12086000762,6
12086000979,6
12086000928,6
12086000482,6
12086000949,6
12086008271,6
12086000744,6
12086000914,6
12086000835,6
12086008391,6
12086000901,6
12086000741,6
12086000617,6
12086000800,6
12086000890,6
12086007310,6
12086000810,6
12086000748,6
12086000832,6
12086000735,6
12086000746,6
12086000940,6
12086000941,6
12086000794,6
12086000627,6
12086000803,6
12086000804,6
12086000721,6
12086000613,6
12086000771,6
12086000749,6
12086000806,6
12086000932,6
12086000820,6
12086000838,6
12086000775,6
12086000740,6
12086000734,6
12086000621,6
12086000693,6
12086000759,6
12086000761,6
12086000641,6
12086000626,6
12086000756,6
12086000910,6
12086000853,6
12086000736,6
12086000648,6
12086009340,6
12086000754,6
12086000960,6
12086000784,6
12086000825,6
12086008430,6
12086000618,6
12086000728,6
12086007961,6
12086007071,6
12086000823,6
12086000916,6
12086000904,6
12086007421,6
12086000918,6
12086000766,6
12086000696,6
12086000894,6
12086000854,6
12086000739,6
12086000860,6
12086000856,6
12086000788,6
12086000768,6
12086000948,6
12086000198,6
12086000814,6
12086000051,6
12086000817,6
12086000909,6
12086000776,6
12086000969,6
12086000903,6
12086007430,6
12086000850,6
12086000755,6
